country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017
USA,United States of America,Julia Hills LLC,USA0055563,1.9,44.4231,-96.4458,Wind,2001,CHI Operations Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,5.348,5.924,5.794,5.301,4.992
USA,United States of America,Junction Hilltop Wind Farm,USA0058444,8,42.0989,-94.2692,Wind,2012,Junction Hilltop Management LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,30.506,30.648,27.829,28.226,26.76
USA,United States of America,Juniper Canyon I Wind Project,USA0057320,151.2,45.9215,-120.2355,Wind,2011,Avangrid Renewables LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,62107,2017,325.108,338.845,307.443,322.142,297.163
USA,United States of America,K&D Energy LLC,USA0056626,4,43.6181,-95.4172,Wind,2008,Ewington Wind Project,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,13.635,14.67,13.112,14.392,13.289
USA,United States of America,K-Brink Windfarm LLC,USA0056206,2,44.0197,-96.1183,Wind,2003,K-brink Windfarm  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,6.223,6.634,4.979,4.343,6.489
USA,United States of America,KC Energy LLC,USA0056625,4,43.6292,-95.4169,Wind,2008,Ewington Wind Project,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,14.269,15.586,14.637,14.538,13.984
USA,United States of America,KODE Novus I,USA0057516,80,36.5439,-101.3936,Wind,2012,DeWind Co.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,63398,2017,176.472,242.593,214.63,147.30145,0.919
USA,United States of America,KODE Novus II,USA0057889,40,36.549,-101.4959,Wind,2013,DeWind Co.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,63398,2017,94.228,130.212,105.655,47.4706,0
USA,United States of America,KSS Turbines LLC,USA0056627,4,43.6247,-95.4314,Wind,2008,Ewington Wind Project,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,13.647,14.635,14.367,13.563,13.37
USA,United States of America,Kaheawa Pastures Wind Farm,USA0056449,30,20.8142,-156.551,Wind,2006,First Wind O&M  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,45688,2017,101.51,108.98,110.677,110.484,90.327
USA,United States of America,Kaheawa Wind Power II LLC,USA0057082,31,20.7947,-156.536,Wind,2012,First Wind O&M  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0,0,65.878,0,66.732
USA,United States of America,Kahuku Wind Power LLC,USA0057087,30,21.681,-157.975,Wind,2011,First Wind O&M  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,61392,2017,0,67.666,78.906,90.127,71.266
